file,line,classification,note,sentence,replacement
"src/app/offices/[slug]/page.tsx","40","OK","","{..} Hotel Brokers | Matthews Hotel Markets {..} Office",""
"src/app/offices/[slug]/page.tsx","41","OK","","Matthews Hotel Markets {..}, {..}. {..} {..}",""
"src/app/offices/[slug]/page.tsx","132","OK","","Matthews Hotel Markets {..}.",""
"src/app/offices/[slug]/page.tsx","204","OK","","Talk to the team",""
"src/app/opengraph-image.tsx","4","OK","","Matthews Hotel Markets | National Hotel Investment Sales & Brokerage",""
"src/app/opengraph-image.tsx","25","OK","","Matthews Hotel Markets",""
"src/app/press/page.tsx","140","OK","","We do not publish a media phone line.",""
"src/app/press/page.tsx","146","OK","","We would rather show an empty list than pad one.",""
"src/app/press/page.tsx","153","OK","","What we can talk about, with data",""
"src/app/press/page.tsx","159","OK","","The Matthews Hotel Index : quarterly cap rate bands, ADR, RevPAR and occupancy across 14 metros, built from public research.",""
"src/app/press/page.tsx","170","OK","","The monthly hotel rate sheet : dated public benchmarks and published SBA program rules, with every cell we cannot source marked not yet published.",""
"src/app/press/page.tsx","190","OK","","Hotel financing statistics : sourced and dated, including a visible list of the figures we rejected and why.",""
"src/app/press/page.tsx","204","OK","","It is the same sentence used in our schema markup, on /about , in the footer and in llms.txt .",""
"src/app/press/page.tsx","251","OK","","If you need higher-resolution files or a logo package, email {..} and we will send them.",""
"src/app/press/page.tsx","261","OK","","Our company page is on LinkedIn .",""
"src/app/press/page.tsx","274","OK","","Email us and say so in the subject line.",""
"src/app/press/page.tsx","274","OK","","We will give you what we can source and tell you plainly what we cannot.",""
"src/app/process/page.tsx","13","OK","","How to sell a hotel: a four-phase, 24-week marketing playbook from Matthews Hotel Markets.",""
"src/app/process/page.tsx","17","OK","","How to Sell a Hotel | Matthews Hotel Markets",""
"src/app/process/page.tsx","26","OK","","Four-phase, 24-week hotel disposition playbook from Matthews Hotel Markets.",""
"src/app/rates/[edition]/page.tsx","32","OK","","Hotel Loan Rate Sheet, {..} | Matthews",""
"src/app/rates/[edition]/page.tsx","35","OK","","Archived {..} hotel loan rate sheet from Matthews Hotel Markets, kept exactly as published so a citation to it stays true.",""
"src/app/rates/_components/MhdiChart.tsx","54","OK","","Matthews Hotel Debt Index chart with no readings published yet.",""
"src/app/rates/_components/MhdiChart.tsx","55","OK","","Matthews Hotel Debt Index, {..} monthly readings.",""
"src/app/rates/_components/RateCell.tsx","30","OK","","Matthews Hotel Markets observation {..} {..}",""
"src/app/rates/_components/RateSheetView.tsx","74","OK","","What the public benchmarks say, and what we have not published yet.",""
"src/app/rates/_components/RateSheetView.tsx","140","OK","","Nobody publishes those, and we have not yet released our own figure for them.",""
"src/app/rates/_components/RateSheetView.tsx","140","OK","","We would rather show you the gap than fill it with a number we made up.",""
"src/app/rates/_components/RateSheetView.tsx","170","OK","","The as-of date is the date of the observation, not the date we fetched it.",""
"src/app/rates/_components/RateSheetView.tsx","344","OK","","The MHDI is the debt-side companion to the Matthews Hotel Index , which publishes quarterly cap rates, ADR and RevPAR across 14 markets from public sources.",""
"src/app/rates/_components/RateSheetView.tsx","526","OK","","Related: Matthews Hotel Index &middot; Hotel financing statistics &middot; Glossary &middot; Research",""
"src/app/rates/methodology/page.tsx","26","OK","","Rate Sheet Methodology | Matthews Hotel Markets",""
"src/app/rates/methodology/page.tsx","28","OK","","How the Matthews Hotel Markets rate sheet is built: which numbers come from public sources, which come from live quotes, and which are not published at all.",""
"src/app/rates/methodology/page.tsx","34","OK","","Which numbers are public, which are our observations, and which we do not publish.",""
"src/app/rates/methodology/page.tsx","47","OK","","We show that cell as empty rather than fill it with a guess.",""
"src/app/rates/methodology/page.tsx","63","OK","","The Matthews Hotel Debt Index starts with its first published reading.",""
"src/app/rates/methodology/page.tsx","67","OK","","Yes, under CC BY 4.0, with attribution to Matthews Hotel Markets and a link.",""
"src/app/rates/methodology/page.tsx","77","OK","","How the Matthews Hotel Markets hotel loan rate sheet is built, sourced and refreshed.",""
"src/app/rates/methodology/page.tsx","109","OK","","Sources, definitions, and what we refuse to publish.",""
"src/app/rates/methodology/page.tsx","155","OK","","We do not have it, or we have not released it.",""
"src/app/rates/methodology/page.tsx","166","OK","","These are the exact publishers we read, in the order the sheet lists them.",""
"src/app/rates/methodology/page.tsx","166","OK","","The as-of date on the sheet is the date of the observation, not the date we ran the script.",""
"src/app/rates/methodology/page.tsx","211","OK","","The structure is fixed, so we cannot quietly swap in a lower-rate loan type on a month we want the number to fall.",""
"src/app/rates/methodology/page.tsx","221","OK","","How it relates to the Matthews Hotel Index",""
"src/app/rates/methodology/page.tsx","224","OK","","The Matthews Hotel Index is quarterly, covers 14 markets, and measures cap rates, ADR, RevPAR and occupancy from public research.",""
"src/app/rates/methodology/page.tsx","286","OK","","Matthews Hotel Index",""
"src/app/rates/opengraph-image.tsx","5","OK","","Matthews Hotel Markets Hotel Loan Rate Sheet",""
"src/app/rates/opengraph-image.tsx","36","OK","","Matthews Hotel Markets",""
"src/app/rates/page.tsx","15","OK","","Hotel Loan Rate Sheet, {..} | Matthews",""
"src/app/rates/page.tsx","23","OK","","Public benchmarks with sources and dates, plus what we have not published yet.",""
"src/app/rates/page.tsx","23","OK","","Updated monthly by Matthews Hotel Markets.",""
"src/app/research/mhi/[quarter]/page.tsx","33","OK","","Matthews Hotel Index, {..} | Quarterly Cap Rate Dataset",""
"src/app/research/mhi/[quarter]/page.tsx","60","OK","","Matthews Hotel Index, {..}",""
"src/app/research/mhi/[quarter]/page.tsx","118","OK","","Matthews Hotel Index",""
"src/app/research/mhi/[quarter]/page.tsx","281","OK","","The monthly hotel rate sheet prices the debt against it, and the Matthews Hotel Debt Index is a separate monthly series with its own rules.",""
"src/app/research/mhi/[quarter]/page.tsx","342","OK","","Talk to the team",""
"src/app/research/page.tsx","16","OK","","Hotel Investment Research | Matthews Hotel Markets",""
"src/app/research/page.tsx","18","OK","","The Matthews Hotel Index, long-form insights, and market commentary on hospitality investment sales and capital markets.",""
"src/app/research/page.tsx","23","OK","","Matthews Hotel Index quarterly cap-rate dataset, long-form insights, and market commentary.",""
"src/app/research/page.tsx","43","OK","","Matthews Hotel Index quarterly cap-rate dataset, long-form insights, and market commentary from Matthews Hotel Markets.",""
"src/app/research/page.tsx","50","OK","","Matthews Hotel Index, {..}",""
"src/app/research/page.tsx","87","OK","","The Matthews Hotel Index tracks cap rates, ADR, and RevPAR across fourteen U.S. hotel markets.",""
"src/app/research/page.tsx","100","OK","","Matthews Hotel Index",""
"src/app/research/page.tsx","136","OK","","Every cell we cannot source reads &ldquo;Not yet published&rdquo; with a one-line reason.",""
"src/app/research/page.tsx","154","OK","","It is a separate dataset from the Matthews Hotel Index, never averaged with it, and its history is never backfilled.",""
"src/app/research/page.tsx","166","OK","","Sourced and dated hotel financing statistics, including the figures we checked and rejected, are at /data/hotel-financing-statistics .",""
"src/app/services/[slug]/opengraph-image.tsx","5","OK","","Hotel brokerage services | Matthews Hotel Markets",""
"src/app/services/[slug]/opengraph-image.tsx","21","OK","","{..} | Matthews Hotel Markets",""
"src/app/services/[slug]/opengraph-image.tsx","37","OK","","Matthews Hotel Markets",""
"src/app/services/[slug]/page.tsx","29","OK","","{..} | Matthews Hotel Markets",""
"src/app/services/[slug]/page.tsx","117","OK","","Who we serve",""
"src/app/services/page.tsx","43","OK","","What We Do | {..}",""
"src/app/services/page.tsx","154","OK","","Matthews Hotel Markets service lines, who each one is for, and the deal size each one covers.",""
"src/app/services/page.tsx","232","OK","","Where we work from",""
"src/app/services/page.tsx","248","OK","","Talk to the team",""
"src/app/team/[slug]/opengraph-image.tsx","5","OK","","Hotel broker | Matthews Hotel Markets",""
"src/app/team/[slug]/opengraph-image.tsx","20","OK","","Matthews Hotel Markets",""
"src/app/team/[slug]/page.tsx","49","OK","","Hotel investment sales and {..} at Matthews Hotel Markets.",""
"src/app/team/page.tsx","22","OK","","Meet the Matthews Hotel Markets team.",""
"src/app/team/page.tsx","25","OK","","Hotel Brokers & Capital Markets Team | Matthews Hotel Markets",""
"src/app/team/page.tsx","35","OK","","Hotel brokers and capital markets advisors at Matthews Hotel Markets.",""
"src/app/team/page.tsx","95","OK","","{..} people cover hospitality across the Matthews platform. {..} of them publish a full profile here: Luke Thompson and Nate Solomon in Austin, Miles Cortez III in Denver.",""
"src/app/team/page.tsx","95","OK","","More about the team .",""
"src/app/tools/page.tsx","148","OK","","It gives a screening range from the cap rate bands in the {..} Matthews Hotel Index, less your PIP.",""
"src/app/tools/page.tsx","179","OK","","The only cap rates we publish are the index bands the value estimator uses, shown with their quarter.",""
"src/app/tools/page.tsx","202","OK","","Matthews Hotel Index, {..}",""
"src/app/tools/page.tsx","215","OK","","Send us your trailing twelve-month statement and we will run these numbers on your hotel.",""
"src/app/tools/page.tsx","221","OK","","Have us run your numbers",""
"src/components/answers/AnswerPageView.tsx","285","OK","","From our rate sheet",""
"src/components/answers/AnswerPageView.tsx","286","OK","","From the Matthews Hotel Index",""
"src/components/answers/AnswerPageView.tsx","568","OK","","Our own data",""
"src/components/layout/SiteFooter.tsx","61","OK","","Matthews Hotel Index",""
"src/components/layout/SiteHeader.tsx","111","OK","","Matthews, home",""
"src/components/sections/closed/ClosedHero.tsx","40","CHECK","process or track-record phrasing: confirm","A representative slice of recent hospitality transactions across the team.",""
"src/components/sections/closed/ClosedTable.tsx","110","CHECK","process or track-record phrasing: confirm","Try clearing filters above to see the full track record.",""
"src/components/sections/contact/ContactForm.tsx","191","OK","","How can we help?",""
"src/components/sections/contact/ContactForm.tsx","244","CHECK","response-time promise: confirm (site shows both 24 hours and one business day)","We respond within 24 hours.",""
"src/components/sections/contact/ContactForm.tsx","245","OK","","We’ll never share your contact info.",""
"src/components/sections/contact/ContactHero.tsx","17","OK","","Talk to us.",""
"src/components/sections/contact/ContactHero.tsx","18","CHECK","response-time promise: confirm (site shows both 24 hours and one business day)","We respond within one business day.",""
"src/components/sections/contact/ContactHero.tsx","22","OK","","Pick the channel that fits and we&rsquo;ll route you to the right broker.",""
"src/components/sections/home/HomeClosedTeaser.tsx","19","CHECK","process or track-record phrasing: confirm","Track record",""
"src/components/sections/home/HomeClosedTeaser.tsx","25","CHECK","process or track-record phrasing: confirm","The Matthews hospitality team has executed across the full spectrum of hotel investment, select-service, full-service, resort, and lifestyle.",""
"src/components/sections/home/HomeClosedTeaser.tsx","25","CHECK","process or track-record phrasing: confirm","Each transaction underwritten with deep market intelligence and closed with the conviction sellers and buyers expect from a platform proven at every scale.",""
